Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm
2014-09-20,9.1,20.3,0.0,4.2,11.0,41.0,13.0,22.0,50.0,41.0,1024.5,1023.7,1.0,1.0,15.4,19.4
2014-09-21,10.9,20.9,1.0,3.6,8.0,30.0,15.0,15.0,71.0,49.0,1030.5,1027.3,6.0,2.0,15.4,18.3
2014-09-22,12.3,20.2,0.2,4.8,10.6,26.0,6.0,17.0,55.0,51.0,1032.1,1028.9,4.0,1.0,16.9,18.9
2014-09-23,10.9,21.2,0.0,4.0,10.9,37.0,11.0,20.0,58.0,53.0,1030.2,1026.2,0.0,0.0,17.2,19.6
2014-09-24,11.7,22.2,0.0,5.4,10.7,37.0,6.0,17.0,66.0,66.0,1022.7,1016.6,0.0,3.0,18.5,20.8
2014-09-25,17.4,24.6,0.0,6.2,1.2,61.0,6.0,17.0,60.0,65.0,1011.9,1009.8,7.0,7.0,20.0,20.2
2014-09-26,14.3,21.7,2.0,3.0,8.3,41.0,22.0,19.0,59.0,51.0,1017.9,1015.9,5.0,5.0,18.8,20.1
2014-09-27,13.0,22.8,0.2,5.0,11.1,35.0,15.0,20.0,53.0,45.0,1021.1,1019.3,5.0,1.0,18.8,20.2
2014-09-28,11.6,25.4,0.2,5.4,11.2,50.0,19.0,24.0,54.0,50.0,1021.9,1016.2,0.0,0.0,20.4,21.2
2014-09-29,16.5,32.9,0.0,8.0,10.6,37.0,17.0,15.0,29.0,17.0,1014.6,1011.2,2.0,0.0,25.2,32.3
2014-09-30,16.6,33.5,0.0,8.0,6.8,52.0,2.0,26.0,42.0,16.0,1013.7,1007.2,4.0,5.0,23.7,32.7
2014-10-01,15.6,22.1,0.0,12.0,11.3,61.0,28.0,24.0,19.0,28.0,1017.7,1018.5,1.0,1.0,18.2,19.6
2014-10-02,10.4,24.9,0.0,7.2,11.1,30.0,11.0,13.0,45.0,45.0,1022.1,1017.2,1.0,0.0,17.6,21.3
2014-10-03,12.8,21.1,0.0,5.8,6.3,31.0,6.0,17.0,63.0,58.0,1021.1,1019.6,4.0,7.0,19.0,19.1
2014-10-04,16.4,21.9,0.0,3.0,8.5,39.0,19.0,24.0,73.0,68.0,1020.2,1015.5,7.0,1.0,19.2,21.5
2014-10-05,14.0,33.8,0.0,4.4,10.6,63.0,11.0,17.0,65.0,23.0,1016.0,1012.9,1.0,1.0,18.4,30.8
2014-10-06,17.3,26.0,0.0,8.8,8.3,46.0,9.0,19.0,67.0,64.0,1019.2,1012.4,7.0,2.0,19.7,21.8
2014-10-07,19.7,27.9,0.0,8.0,7.7,61.0,28.0,20.0,44.0,30.0,1007.8,1008.3,7.0,1.0,24.1,25.2
2014-10-08,15.1,21.1,5.4,4.6,3.7,35.0,20.0,19.0,80.0,54.0,1018.7,1018.0,7.0,2.0,16.7,18.8
2014-10-09,14.4,21.2,0.0,4.8,8.5,37.0,7.0,22.0,61.0,49.0,1023.2,1020.2,1.0,1.0,18.6,21.0
2014-10-10,14.0,22.8,0.2,4.8,7.9,35.0,13.0,22.0,53.0,58.0,1019.5,1015.5,6.0,6.0,20.2,21.9
2014-10-11,14.4,26.8,0.0,5.4,11.1,41.0,13.0,19.0,61.0,61.0,1016.8,1014.2,1.0,1.0,19.9,23.6
2014-10-12,17.0,24.7,0.0,7.8,11.2,52.0,9.0,26.0,66.0,61.0,1017.5,1013.4,0.0,1.0,20.3,23.3
2014-10-13,17.9,26.2,0.0,8.8,5.0,57.0,11.0,13.0,60.0,69.0,1007.6,1005.7,7.0,8.0,22.5,21.5
2014-10-14,13.2,17.6,9.4,5.8,3.0,76.0,26.0,20.0,49.0,42.0,1008.5,1008.5,6.0,7.0,14.9,17.1
2014-10-15,10.6,16.0,70.8,,0.1,78.0,28.0,26.0,79.0,52.0,1011.7,1013.4,8.0,7.0,11.6,15.1
2014-10-16,9.0,23.4,0.2,4.0,11.7,30.0,11.0,24.0,61.0,43.0,1018.4,1015.8,2.0,6.0,14.3,20.1
2014-10-17,12.2,20.8,0.0,4.0,8.8,50.0,20.0,31.0,75.0,45.0,1024.6,1024.9,7.0,3.0,15.2,19.9
2014-10-18,12.9,20.4,0.0,7.6,6.2,26.0,15.0,17.0,66.0,46.0,1029.8,1027.4,7.0,1.0,15.3,19.6
2014-10-19,12.4,23.9,0.0,2.6,12.0,41.0,9.0,19.0,57.0,49.0,1027.5,1022.6,1.0,1.0,18.6,23.1
2014-10-20,15.8,20.8,0.0,10.6,4.0,69.0,33.0,22.0,59.0,74.0,1028.7,1029.8,7.0,8.0,19.8,17.0
2014-10-21,15.0,18.7,0.4,2.6,0.0,31.0,19.0,19.0,50.0,49.0,1032.5,1030.7,8.0,7.0,17.4,18.5
2014-10-22,15.0,21.3,0.0,5.0,9.2,46.0,4.0,28.0,54.0,54.0,1027.1,1022.0,7.0,1.0,17.8,20.4
2014-10-23,14.5,28.0,0.0,6.0,10.7,28.0,6.0,20.0,64.0,56.0,1018.0,1015.9,3.0,2.0,19.7,25.1
2014-10-24,18.6,26.4,0.0,5.8,7.1,48.0,13.0,30.0,78.0,70.0,1020.1,1014.9,6.0,5.0,22.0,23.1
2014-10-25,18.5,29.9,0.2,6.0,8.4,39.0,19.0,19.0,81.0,59.0,1015.3,1013.6,1.0,6.0,21.0,25.9
2014-10-26,18.5,32.5,0.0,5.0,11.2,44.0,11.0,24.0,64.0,55.0,1010.2,1007.9,0.0,5.0,23.5,25.8
2014-10-27,19.4,31.6,0.0,6.6,8.9,70.0,13.0,41.0,60.0,26.0,1007.8,1002.7,5.0,7.0,23.2,29.6
2014-10-28,15.9,28.9,0.0,7.8,10.4,43.0,17.0,22.0,36.0,18.0,1012.2,1008.3,2.0,1.0,21.7,28.0
2014-10-29,16.6,24.6,0.0,7.2,11.4,37.0,7.0,26.0,35.0,63.0,1017.2,1015.8,1.0,2.0,22.6,21.8
2014-10-30,15.5,30.8,0.0,5.8,12.6,28.0,13.0,17.0,61.0,32.0,1015.6,1011.6,2.0,3.0,21.1,28.4
2014-10-31,16.3,30.2,0.0,9.2,11.7,41.0,13.0,13.0,55.0,43.0,1013.4,1008.2,1.0,6.0,22.4,26.3
2014-11-01,21.3,36.5,1.2,10.0,10.6,,28.0,24.0,35.0,31.0,1003.9,998.2,1.0,6.0,29.1,32.4
2014-11-02,13.7,23.5,2.4,15.0,12.9,56.0,28.0,22.0,26.0,23.0,1017.9,1017.9,1.0,1.0,16.8,21.8
2014-11-03,13.8,21.5,0.2,7.8,6.8,37.0,11.0,26.0,52.0,57.0,1025.4,1023.7,3.0,4.0,17.0,19.5
2014-11-04,16.1,21.8,0.0,6.6,8.8,46.0,13.0,31.0,60.0,64.0,1024.0,1019.4,7.0,2.0,20.4,21.0
2014-11-05,17.7,23.5,0.0,6.0,3.8,67.0,15.0,30.0,67.0,75.0,1017.1,1012.6,7.0,7.0,20.7,21.0
2014-11-06,15.5,23.2,2.0,5.6,9.5,50.0,24.0,28.0,64.0,57.0,1014.8,1013.9,6.0,6.0,20.1,20.9
2014-11-07,16.5,22.1,0.0,6.2,11.9,30.0,9.0,22.0,54.0,56.0,1019.4,1019.5,4.0,5.0,20.6,21.8
2014-11-08,14.4,23.1,0.0,6.4,12.3,41.0,9.0,22.0,61.0,60.0,1022.4,1018.9,2.0,0.0,21.4,21.9
2014-11-09,16.5,26.2,0.0,6.8,10.9,54.0,22.0,24.0,60.0,53.0,1018.8,1017.6,1.0,6.0,23.1,25.2
2014-11-10,18.7,23.6,0.0,8.0,3.2,37.0,13.0,20.0,73.0,61.0,1018.2,1016.8,8.0,6.0,20.7,22.2
2014-11-11,16.6,23.2,0.0,4.2,5.1,35.0,7.0,20.0,51.0,66.0,1020.1,1019.6,6.0,8.0,21.3,19.0
2014-11-12,16.4,22.2,0.0,4.6,6.1,33.0,6.0,20.0,66.0,51.0,1019.7,1016.0,6.0,1.0,18.8,21.6
2014-11-13,18.5,23.5,0.0,6.8,6.6,39.0,15.0,22.0,64.0,68.0,1019.2,1015.7,7.0,7.0,20.0,22.1
2014-11-14,17.7,32.2,0.0,4.8,11.2,72.0,2.0,13.0,69.0,39.0,1011.8,1006.7,3.0,7.0,23.3,31.7
2014-11-15,18.9,24.1,0.0,12.8,2.3,39.0,7.0,24.0,60.0,50.0,1009.9,1010.0,8.0,8.0,20.1,22.6
2014-11-16,18.1,28.5,5.6,5.0,7.3,74.0,22.0,44.0,87.0,27.0,1005.6,1001.5,8.0,2.0,18.2,28.1
2014-11-17,15.2,25.5,0.4,7.0,12.6,35.0,15.0,24.0,38.0,48.0,1013.8,1011.8,2.0,3.0,21.3,22.9
2014-11-18,18.6,26.7,0.0,8.0,11.7,43.0,20.0,24.0,60.0,45.0,1016.7,1016.4,3.0,1.0,22.3,25.2
2014-11-19,18.1,24.9,0.0,8.0,10.1,41.0,11.0,28.0,65.0,59.0,1021.8,1018.6,7.0,5.0,21.9,22.7
2014-11-20,18.8,31.1,0.0,6.8,10.6,41.0,6.0,24.0,56.0,57.0,1014.3,1008.7,7.0,6.0,24.8,26.0
2014-11-21,22.1,33.9,0.0,8.4,11.0,63.0,7.0,22.0,36.0,46.0,1007.4,1004.6,2.0,2.0,31.0,30.3
2014-11-22,19.1,26.3,0.0,10.0,9.3,37.0,9.0,19.0,50.0,60.0,1015.9,1011.5,4.0,7.0,23.6,23.4
2014-11-23,19.6,30.1,0.0,6.0,10.6,44.0,4.0,22.0,62.0,54.0,1011.5,1007.4,3.0,3.0,24.9,28.9
2014-11-24,21.1,30.2,0.0,7.2,6.4,33.0,6.0,28.0,71.0,76.0,1015.0,1007.4,6.0,6.0,23.5,23.6
2014-11-25,21.8,24.7,5.0,6.6,5.6,52.0,13.0,24.0,65.0,56.0,1013.0,1016.4,7.0,5.0,24.0,21.6
2014-11-26,19.3,23.3,0.0,7.4,7.3,41.0,17.0,26.0,58.0,66.0,1019.7,1016.6,6.0,7.0,21.5,21.9
2014-11-27,18.9,20.9,0.4,7.6,0.0,43.0,26.0,20.0,71.0,61.0,1022.0,1022.4,6.0,7.0,19.8,20.3
2014-11-28,17.75,23.3,0.2666666666666667,3.4,11.9,37.0,13.0,19.0,68.5,46.0,1020.85,1021.3,3.0,2.0,20.35,22.3
2014-11-29,16.6,25.3,0.13333333333333336,7.4,11.8,43.0,7.0,28.0,66.0,62.0,1019.7,1015.1,2.0,4.0,20.9,24.3
2014-11-30,19.1,26.8,0.0,8.0,8.4,44.0,11.0,26.0,64.0,63.0,1014.2,1011.2,2.0,4.0,23.8,24.6
2014-12-01,19.6,26.8,3.2,9.8,8.0,46.0,6.0,20.0,59.0,69.0,1011.0,1007.9,6.0,7.0,25.1,23.6
2014-12-02,19.0,28.9,8.2,8.6,10.7,61.0,15.0,20.0,71.0,56.0,1011.9,1008.8,6.0,2.0,23.7,27.8
2014-12-03,21.6,29.3,1.0,8.4,7.6,59.0,4.0,17.0,68.0,55.0,1013.2,1009.4,4.0,7.0,26.2,28.4
2014-12-04,20.0,26.9,23.8,8.0,0.0,61.0,9.0,22.0,80.0,74.0,1012.5,1009.4,7.0,7.0,22.7,25.3
2014-12-05,19.6,27.2,6.2,11.0,6.9,52.0,9.0,17.0,64.0,59.0,1008.3,1005.6,7.0,5.0,24.3,26.3
2014-12-06,20.5,26.7,1.8,5.6,6.6,30.0,17.0,17.0,70.0,61.0,1007.7,1004.1,6.0,7.0,23.4,25.5
2014-12-07,18.7,27.2,5.4,7.8,8.9,50.0,11.0,22.0,68.0,81.0,1006.0,1003.9,2.0,4.0,24.5,23.6
2014-12-08,18.9,32.0,15.8,8.6,7.5,70.0,2.0,17.0,81.0,42.0,1006.8,1006.3,6.0,7.0,22.0,29.2
2014-12-09,21.1,23.8,0.4,7.4,2.1,31.0,19.0,22.0,71.0,70.0,1015.0,1014.3,7.0,6.0,22.5,23.0
2014-12-10,20.4,25.3,0.0,5.0,2.6,33.0,17.0,22.0,73.0,69.0,1014.8,1011.4,6.0,7.0,22.5,24.7
2014-12-11,20.7,22.0,9.8,3.4,0.7,65.0,19.0,26.0,92.0,85.0,1005.5,1008.8,7.0,7.0,21.7,18.6
2014-12-12,16.6,23.0,12.2,6.0,5.2,63.0,33.0,31.0,55.0,54.0,1017.5,1018.2,3.0,3.0,20.1,22.4
2014-12-13,16.7,24.1,0.0,8.4,9.7,44.0,19.0,28.0,53.0,54.0,1018.6,1016.9,5.0,4.0,20.6,21.2
2014-12-14,15.3,24.4,0.0,8.0,10.8,39.0,7.0,24.0,69.0,48.0,1014.4,1010.7,5.0,1.0,20.0,23.2
2014-12-15,17.8,25.9,0.0,8.0,13.0,41.0,6.0,24.0,54.0,48.0,1012.2,1010.8,1.0,1.0,24.3,24.6
2014-12-16,20.0,25.0,0.0,11.4,8.7,65.0,13.0,39.0,60.0,67.0,1007.9,999.6,7.0,3.0,22.1,24.3
2014-12-17,19.2,23.8,0.0,7.6,5.8,,33.0,22.0,61.0,51.0,1006.3,1007.8,2.0,7.0,21.2,22.3
2014-12-18,18.3,25.3,0.0,6.8,5.6,31.0,11.0,20.0,80.0,70.0,1010.3,1005.5,8.0,6.0,19.1,24.4
2014-12-19,18.2,24.1,0.0,6.6,10.8,56.0,31.0,22.0,53.0,44.0,1012.4,1013.0,1.0,1.0,21.2,23.2
2014-12-20,18.0,23.1,0.0,8.4,9.5,31.0,9.0,20.0,51.0,50.0,1018.5,1016.6,5.0,1.0,20.7,22.2
2014-12-21,16.8,25.7,0.0,7.0,12.6,46.0,6.0,31.0,65.0,61.0,1018.6,1016.0,1.0,1.0,22.5,24.1
2014-12-22,20.5,26.4,0.0,9.2,8.8,57.0,15.0,33.0,63.0,69.0,1016.9,1014.8,3.0,5.0,24.8,25.1
2014-12-23,20.7,26.1,0.0,8.2,4.6,41.0,11.0,13.0,84.0,81.0,1015.4,1012.8,7.0,8.0,21.1,23.8
2014-12-24,21.0,24.3,1.6,5.0,3.3,54.0,17.0,28.0,82.0,71.0,1013.7,1013.9,7.0,7.0,22.4,22.7
2014-12-25,19.8,26.8,0.0,5.8,5.3,59.0,9.0,22.0,77.0,71.0,1011.5,1005.7,7.0,7.0,23.2,25.6
2014-12-26,19.9,30.4,28.6,4.0,8.9,57.0,19.0,37.0,67.0,66.0,1007.8,1011.3,3.0,6.0,24.1,22.7
2014-12-27,18.8,21.7,0.0,10.6,0.0,31.0,11.0,15.0,50.0,53.0,1021.0,1020.6,7.0,7.0,20.6,20.7
2014-12-28,18.9,24.2,0.0,4.0,2.0,30.0,2.0,13.0,75.0,61.0,1019.2,1015.9,7.0,7.0,20.2,23.5
2014-12-29,17.7,27.3,0.0,5.4,12.6,46.0,13.0,24.0,62.0,66.0,1009.7,1004.1,1.0,1.0,23.6,25.4
2014-12-30,19.4,28.1,0.0,8.0,12.7,54.0,13.0,17.0,59.0,50.0,1007.4,1004.0,0.0,0.0,23.4,26.9
2014-12-31,19.3,25.2,0.0,9.6,8.0,46.0,17.0,24.0,64.0,57.0,1015.6,1014.4,5.0,2.0,22.2,23.9
2015-01-01,21.4,28.4,0.0,6.8,11.0,43.0,15.0,24.0,68.0,69.0,1014.5,1011.4,1.0,3.0,25.2,27.5
2015-01-02,21.2,28.5,0.0,9.2,3.6,37.0,17.0,17.0,78.0,76.0,1018.8,1017.7,7.0,7.0,23.2,26.3
2015-01-03,22.0,28.8,0.0,4.0,12.0,48.0,15.0,22.0,76.0,70.0,1020.2,1017.5,3.0,1.0,26.3,27.7
2015-01-04,22.4,30.4,0.0,10.2,8.9,52.0,11.0,15.0,69.0,66.0,1015.9,1012.8,1.0,7.0,26.9,27.1
2015-01-05,20.5,26.3,0.2,10.0,3.4,35.0,9.0,15.0,82.0,66.0,1019.4,1018.7,7.0,7.0,21.8,25.9
2015-01-06,21.3,28.2,0.2,4.0,11.8,26.0,11.0,17.0,80.0,64.0,1020.7,1019.9,5.0,3.0,24.4,26.8
2015-01-07,22.8,29.3,0.0,6.6,12.4,44.0,17.0,22.0,64.0,50.0,1020.6,1018.3,3.0,1.0,27.1,27.9
2015-01-08,21.2,28.0,0.0,9.2,13.0,,6.0,31.0,55.0,55.0,1016.1,1011.7,1.0,1.0,25.8,27.4
2015-01-09,21.8,29.9,0.0,13.6,8.7,48.0,13.0,31.0,72.0,64.0,1010.6,1007.8,1.0,2.0,25.7,26.9
2015-01-10,22.0,28.7,0.0,7.4,1.0,,2.0,13.0,81.0,78.0,1010.8,1009.1,7.0,8.0,24.3,25.2
2015-01-11,20.6,22.9,21.0,7.4,0.0,33.0,19.0,13.0,96.0,92.0,1013.6,1012.6,8.0,8.0,21.1,21.1
2015-01-12,20.4,24.4,9.6,,3.3,56.0,22.0,30.0,76.0,78.0,1014.7,1013.3,7.0,7.0,22.9,22.9
2015-01-13,18.9,28.8,4.8,5.4,7.5,43.0,6.0,20.0,94.0,77.0,1010.2,1005.6,6.0,5.0,21.2,24.5
2015-01-14,21.1,34.2,0.0,6.2,12.7,54.0,6.0,28.0,55.0,32.0,999.1,997.2,1.0,2.0,28.6,33.4
2015-01-15,22.0,29.0,0.0,11.0,11.7,35.0,11.0,24.0,45.0,57.0,1004.0,1004.2,2.0,1.0,26.1,24.8
2015-01-16,21.2,27.6,0.0,8.2,12.9,33.0,6.0,22.0,67.0,63.0,1008.6,1005.8,3.0,2.0,24.7,26.6
2015-01-17,20.7,35.7,0.0,3.2,13.4,39.0,7.0,24.0,35.0,23.0,1008.0,1005.2,0.0,1.0,27.0,33.5
2015-01-18,20.7,29.1,0.0,10.2,11.8,39.0,13.0,20.0,73.0,43.0,1011.7,1010.0,5.0,6.0,24.5,28.6
2015-01-19,20.9,22.7,0.0,10.4,0.1,44.0,28.0,24.0,66.0,61.0,1014.9,1015.2,8.0,8.0,21.7,21.7
2015-01-20,18.1,24.8,6.2,3.4,7.3,48.0,20.0,26.0,88.0,64.0,1014.3,1011.9,8.0,5.0,20.3,23.9
2015-01-21,19.7,28.0,18.0,7.4,10.5,59.0,2.0,20.0,78.0,61.0,1011.0,1010.6,5.0,3.0,24.4,27.1
2015-01-22,22.5,28.3,0.2,8.4,11.7,37.0,9.0,19.0,68.0,58.0,1014.5,1012.1,5.0,1.0,26.4,27.5
2015-01-23,22.4,29.1,0.0,8.0,10.5,52.0,11.0,30.0,74.0,61.0,1010.1,1007.0,7.0,2.0,25.8,28.7
2015-01-24,22.7,29.1,0.0,9.2,9.8,43.0,15.0,24.0,69.0,54.0,1008.1,1004.9,1.0,1.0,26.7,28.3
2015-01-25,21.6,34.4,1.0,8.0,11.2,59.0,6.0,19.0,77.0,44.0,1003.1,1001.6,2.0,5.0,25.0,31.2
2015-01-26,20.2,20.4,0.6,10.6,0.0,35.0,20.0,17.0,84.0,88.0,1013.2,1013.3,8.0,8.0,20.4,19.7
2015-01-27,18.9,20.4,33.0,5.4,0.0,37.0,20.0,13.0,96.0,93.0,1013.3,1012.5,8.0,8.0,19.2,20.2
2015-01-28,17.3,20.5,57.0,7.2,2.3,43.0,17.0,6.0,95.0,92.0,1013.3,1013.5,8.0,7.0,17.9,18.2
2015-01-29,14.6,24.3,14.0,2.8,12.2,57.0,17.0,35.0,54.0,47.0,1012.9,1011.0,3.0,3.0,19.0,22.1
2015-01-30,15.2,27.3,0.0,8.8,11.2,48.0,20.0,17.0,43.0,28.0,1009.4,1005.4,1.0,3.0,19.6,26.8
2015-01-31,17.0,26.1,0.0,5.8,11.7,26.0,9.0,19.0,59.0,42.0,1008.1,1005.8,2.0,2.0,21.4,24.2
2015-02-01,19.3,26.6,0.0,9.4,7.0,37.0,9.0,19.0,75.0,55.0,1009.5,1009.3,7.0,6.0,22.0,24.2
2015-02-02,18.0,25.0,3.4,6.6,8.7,61.0,19.0,35.0,81.0,59.0,1015.5,1015.9,7.0,2.0,19.6,23.4
2015-02-03,18.5,26.5,1.0,8.6,9.8,43.0,17.0,24.0,72.0,45.0,1020.1,1017.5,5.0,2.0,20.1,25.7
2015-02-04,17.3,25.6,1.2,6.4,6.6,43.0,15.0,30.0,70.0,58.0,1015.7,1015.7,7.0,6.0,20.1,22.9
2015-02-05,18.6,24.3,7.4,7.2,0.5,46.0,20.0,13.0,59.0,54.0,1023.2,1024.1,7.0,7.0,21.9,22.5
2015-02-06,17.6,25.6,0.2,4.2,7.8,31.0,9.0,15.0,80.0,53.0,1027.7,1026.2,7.0,7.0,20.5,23.6
2015-02-07,18.8,26.5,0.0,5.4,6.9,35.0,9.0,22.0,77.0,50.0,1025.2,1021.8,8.0,4.0,20.3,26.0
2015-02-08,18.9,32.1,0.0,5.6,12.2,26.0,9.0,22.0,71.0,58.0,1018.9,1017.0,0.0,1.0,23.3,28.3
2015-02-09,22.7,25.9,0.0,8.0,1.2,46.0,20.0,20.0,76.0,66.0,1023.8,1023.9,7.0,7.0,23.7,25.3
2015-02-10,21.5,28.2,0.0,5.8,7.7,33.0,6.0,19.0,82.0,65.0,1024.6,1023.1,5.0,3.0,24.0,27.7
2015-02-11,22.8,28.6,0.2,5.8,11.3,41.0,17.0,28.0,72.0,59.0,1023.6,1021.0,6.0,2.0,25.8,27.1
2015-02-12,21.0,28.8,0.0,8.0,10.0,37.0,4.0,26.0,62.0,61.0,1021.8,1021.0,1.0,5.0,26.1,27.6
2015-02-13,20.4,28.1,6.8,7.8,4.6,31.0,7.0,19.0,94.0,61.0,1024.2,1023.3,7.0,5.0,22.1,25.1
2015-02-14,20.4,27.2,4.4,5.0,6.7,39.0,7.0,17.0,82.0,55.0,1023.1,1019.9,2.0,7.0,23.1,26.9
2015-02-15,20.3,29.4,0.6,5.6,8.8,37.0,4.0,20.0,85.0,59.0,1017.0,1014.8,7.0,3.0,22.4,26.4
2015-02-16,22.1,28.0,0.0,8.0,11.1,46.0,19.0,28.0,62.0,57.0,1016.9,1015.7,3.0,7.0,25.4,26.8
2015-02-17,21.9,27.8,0.0,8.4,12.2,48.0,19.0,31.0,59.0,56.0,1019.0,1017.6,3.0,2.0,25.7,26.1
2015-02-18,22.2,27.6,0.0,10.4,12.2,41.0,9.0,28.0,59.0,60.0,1019.9,1019.0,2.0,2.0,26.4,26.7
2015-02-19,22.2,27.6,0.2,9.6,5.1,39.0,11.0,17.0,88.0,63.0,1021.8,1019.4,7.0,5.0,23.0,25.8
2015-02-20,21.7,26.8,0.0,5.0,1.8,43.0,6.0,9.0,82.0,67.0,1018.0,1016.2,7.0,7.0,23.8,25.6
2015-02-21,20.5,25.6,1.0,2.8,0.0,37.0,6.0,15.0,88.0,74.0,1017.1,1016.0,8.0,8.0,22.9,24.5
2015-02-22,20.7,27.4,1.2,3.4,10.7,31.0,4.0,20.0,82.0,62.0,1017.7,1016.9,3.0,6.0,23.8,26.8
2015-02-23,22.4,27.6,0.0,6.6,5.5,31.0,15.0,17.0,76.0,63.0,1016.9,1014.6,5.0,4.0,24.1,26.9
2015-02-24,22.2,25.6,0.2,5.2,6.2,61.0,4.0,33.0,89.0,66.0,1014.8,1015.1,7.0,6.0,23.3,24.8
2015-02-25,20.1,23.8,0.0,6.6,9.1,44.0,6.0,30.0,76.0,77.0,1015.6,1015.2,7.0,7.0,22.2,22.9
2015-02-26,19.9,25.8,4.2,2.2,4.7,20.0,15.0,17.0,86.0,72.0,1010.9,1007.2,7.0,7.0,21.5,24.9
2015-02-27,20.0,27.5,26.8,4.6,8.4,28.0,11.0,17.0,97.0,60.0,1010.8,1009.5,6.0,2.0,21.1,26.4
2015-02-28,20.1,27.0,0.2,5.6,6.0,43.0,9.0,22.0,78.0,62.0,1010.8,1008.5,7.0,7.0,23.3,26.5
2015-03-01,22.0,36.4,0.0,6.0,7.0,91.0,6.0,20.0,69.0,57.0,1005.9,1002.9,1.0,7.0,26.2,29.3
2015-03-02,18.2,24.6,11.4,10.6,3.3,48.0,20.0,15.0,70.0,57.0,1018.7,1017.3,6.0,7.0,20.1,23.7
2015-03-03,16.8,27.7,0.2,5.0,8.0,33.0,9.0,28.0,60.0,54.0,1015.9,1013.1,1.0,2.0,22.5,25.8
2015-03-04,21.5,27.9,0.0,6.6,7.4,26.0,7.0,13.0,79.0,63.0,1013.4,1010.2,5.0,3.0,23.7,26.9
2015-03-05,20.4,28.6,0.0,4.8,9.8,59.0,15.0,35.0,28.0,56.0,1005.9,1008.5,4.0,4.0,25.2,23.1
2015-03-06,16.2,30.9,0.0,8.8,11.3,44.0,15.0,24.0,44.0,22.0,1007.6,1003.7,5.0,1.0,21.1,29.6
2015-03-07,19.3,25.4,0.0,8.0,7.3,43.0,2.0,24.0,89.0,57.0,1012.8,1009.9,4.0,2.0,19.8,24.6
2015-03-08,19.6,27.6,0.0,5.8,6.7,35.0,11.0,22.0,87.0,62.0,1011.1,1009.5,7.0,7.0,21.0,25.6
2015-03-09,20.3,31.2,0.0,4.0,11.0,31.0,11.0,24.0,75.0,57.0,1011.9,1009.9,0.0,1.0,23.7,27.7
2015-03-10,21.1,24.5,0.0,7.2,0.9,35.0,17.0,20.0,79.0,79.0,1017.7,1016.5,7.0,7.0,22.8,24.0
2015-03-11,21.3,27.9,0.0,1.2,7.6,52.0,11.0,26.0,85.0,65.0,1016.9,1013.3,6.0,1.0,22.5,27.0
2015-03-12,20.0,28.7,0.2,6.2,9.8,41.0,22.0,22.0,76.0,52.0,1014.9,1013.3,6.5,6.0,25.0,27.3
2015-03-13,20.1,21.9,0.6,6.2,0.3,44.0,22.0,17.0,70.0,65.0,1019.9,1019.5,7.0,7.0,20.8,21.4
2015-03-14,15.8,24.5,1.2,3.4,8.9,31.0,9.0,19.0,73.0,49.0,1018.7,1014.6,1.0,2.0,20.1,23.7
2015-03-15,17.7,24.9,0.0,5.6,5.1,70.0,26.0,33.0,75.0,51.0,1010.0,1012.5,6.0,6.0,21.8,23.0
2015-03-16,16.3,23.6,8.8,7.4,6.1,37.0,13.0,13.0,77.0,45.0,1017.2,1015.7,7.0,5.0,17.9,23.4
2015-03-17,15.3,24.4,0.0,4.8,3.9,31.0,11.0,17.0,63.0,55.0,1015.9,1012.0,3.0,7.0,20.4,22.5
2015-03-18,19.7,29.9,0.0,5.8,7.8,28.0,9.0,17.0,76.0,49.0,1007.2,1003.7,7.0,2.0,22.5,27.2
2015-03-19,19.6,28.9,0.2,3.0,10.5,35.0,20.0,19.0,72.0,54.0,1011.5,1010.5,2.0,1.0,22.8,27.2
2015-03-20,20.0,31.4,0.0,5.2,8.0,72.0,13.0,39.0,75.0,65.0,1010.5,1012.0,1.0,5.0,23.8,24.9
2015-03-21,18.3,23.1,2.0,7.6,0.9,44.0,22.0,22.0,75.0,55.0,1024.7,1025.3,7.0,6.0,19.6,21.7
2015-03-22,18.6,24.4,2.2,5.4,1.6,44.0,24.0,22.0,71.0,59.0,1024.4,1022.0,7.0,7.0,22.2,24.1
2015-03-23,18.4,26.5,1.4,3.4,8.7,41.0,9.0,22.0,81.0,64.0,1018.9,1013.6,1.0,6.0,22.8,26.4
2015-03-24,20.6,27.6,0.2,6.8,2.2,31.0,2.0,9.0,86.0,93.0,1012.1,1010.4,7.0,8.0,22.2,22.5
2015-03-25,15.0,24.8,22.4,3.4,9.7,37.0,19.0,20.0,72.0,53.0,1017.2,1016.5,1.0,3.0,18.0,24.2
2015-03-26,16.9,28.7,0.2,5.8,10.4,41.0,19.0,17.0,70.0,24.0,1017.8,1015.1,1.0,1.0,20.4,27.8
2015-03-27,14.7,27.6,0.0,7.0,11.2,52.0,15.0,22.0,34.0,20.0,1020.5,1017.1,1.0,0.0,17.2,26.4
2015-03-28,14.7,24.5,0.0,7.0,10.9,37.0,24.0,20.0,39.0,45.0,1023.4,1021.9,1.0,2.0,18.5,22.2
